timestamp,TimeUS,Ground_Truth
timestamp,TimeUS,Ground_Truth,TimeUS,Ground_Truth
179.24929600,179249296,0,179249296,0
179.24979100,179249791,0,179249791,0
179.25028800,179250288,0,179250288,0
179.25078900,179250789,0,179250789,0
179.25131200,179251312,0,179251312,0
179.25179100,179251791,0,179251791,0
179.25230800,179252308,0,179252308,0
179.25283300,179252833,0,179252833,0
179.25335300,179253353,0,179253353,0
179.25395200,179253952,0,179253952,0
179.25441100,179254411,0,179254411,0
179.25493500,179254935,0,179254935,0
179.25546300,179255463,0,179255463,0
179.25578800,179255788,0,179255788,0
179.25632900,179256329,0,179256329,0
179.25679400,179256794,0,179256794,0
179.25728600,179257286,0,179257286,0
179.25778800,179257788,0,179257788,0
179.25830200,179258302,0,179258302,0
179.25883400,179258834,0,179258834,0
179.25936500,179259365,0,179259365,0
179.25987700,179259877,0,179259877,0
179.26040100,179260401,0,179260401,0
179.26093000,179260930,0,179260930,0
179.26131300,179261313,0,179261313,0
179.26179300,179261793,0,179261793,0
179.26228800,179262288,0,179262288,0
179.26278800,179262788,0,179262788,0
179.26328900,179263289,0,179263289,0
179.26381500,179263815,0,179263815,0
179.26429200,179264292,0,179264292,0
179.26481800,179264818,0,179264818,0
179.26534200,179265342,0,179265342,0
179.26586300,179265863,0,179265863,0
179.26645400,179266454,0,179266454,0
179.26693200,179266932,0,179266932,0
179.26744500,179267445,0,179267445,0
179.26796900,179267969,0,179267969,0
179.26828800,179268288,0,179268288,0
179.26881300,179268813,0,179268813,0
179.26929000,179269290,0,179269290,0
179.26978800,179269788,0,179269788,0
179.27028900,179270289,0,179270289,0
179.27079300,179270793,0,179270793,0
179.27143400,179271434,0,179271434,0
179.27185000,179271850,0,179271850,0
179.27237300,179272373,0,179272373,0
179.27289200,179272892,0,179272892,0
179.27341400,179273414,0,179273414,0
179.27382000,179273820,0,179273820,0
179.27429200,179274292,0,179274292,0
179.27478900,179274789,0,179274789,0
179.27528600,179275286,0,179275286,0
179.27578900,179275789,0,179275789,0
179.27632300,179276323,0,179276323,0
179.27679500,179276795,0,179276795,0
179.27730500,179277305,0,179277305,0
179.27781700,179277817,0,179277817,0
179.27834600,179278346,0,179278346,0
179.27893700,179278937,0,179278937,0
179.27943900,179279439,0,179279439,0
179.27996800,179279968,0,179279968,0
179.28044400,179280444,0,179280444,0
179.28096700,179280967,0,179280967,0
179.28131300,179281313,0,179281313,0
179.28179300,179281793,0,179281793,0
179.28228700,179282287,0,179282287,0
179.28279100,179282791,0,179282791,0
179.28328900,179283289,0,179283289,0
179.28382800,179283828,0,179283828,0
179.28438900,179284389,0,179284389,0
179.28487500,179284875,0,179284875,0
179.28539800,179285398,0,179285398,0
179.28592300,179285923,0,179285923,0
179.28632600,179286326,0,179286326,0
179.28679300,179286793,0,179286793,0
179.28728700,179287287,0,179287287,0
179.28778700,179287787,0,179287787,0
179.28828700,179288287,0,179288287,0
179.28881100,179288811,0,179288811,0
179.28929500,179289295,0,179289295,0
179.28981000,179289810,0,179289810,0
179.29032800,179290328,0,179290328,0
179.29085400,179290854,0,179290854,0
179.29144000,179291440,0,179291440,0
179.29191100,179291911,0,179291911,0
179.29242800,179292428,0,179292428,0
179.29295200,179292952,0,179292952,0
179.29328700,179293287,0,179293287,0
179.29381400,179293814,0,179293814,0
179.29429500,179294295,0,179294295,0
179.29478900,179294789,0,179294789,0
179.29528700,179295287,0,179295287,0
179.29581200,179295812,0,179295812,0
179.29635500,179296355,0,179296355,0
179.29687600,179296876,0,179296876,0
179.29738800,179297388,0,179297388,0
179.29791500,179297915,0,179297915,0
179.29843600,179298436,0,179298436,0
179.29881100,179298811,0,179298811,0
179.29929100,179299291,0,179299291,0
179.29979300,179299793,0,179299793,0
179.30028800,179300288,0,179300288,0
179.30078800,179300788,0,179300788,0
179.30130900,179301309,0,179301309,0
179.30179700,179301797,0,179301797,0
179.30230700,179302307,0,179302307,0
179.30282900,179302829,0,179302829,0
179.30335300,179303353,0,179303353,0
179.30393800,179303938,0,179303938,0
179.30441900,179304419,0,179304419,0
179.30493900,179304939,0,179304939,0
179.30546400,179305464,0,179305464,0
179.30578900,179305789,0,179305789,0
179.30632600,179306326,0,179306326,0
179.30679300,179306793,0,179306793,0
179.30728800,179307288,0,179307288,0
179.30778900,179307789,0,179307789,0
179.30828700,179308287,0,179308287,0
179.30881900,179308819,0,179308819,0
179.30935400,179309354,0,179309354,0
179.30986400,179309864,0,179309864,0
179.31039000,179310390,0,179310390,0
179.31091300,179310913,0,179310913,0
179.31132600,179311326,0,179311326,0
179.31179200,179311792,0,179311792,0
179.31228700,179312287,0,179312287,0
179.31279300,179312793,0,179312793,0
179.31328900,179313289,0,179313289,0
179.31381300,179313813,0,179313813,0
179.31429300,179314293,0,179314293,0
179.31480000,179314800,0,179314800,0
179.31537200,179315372,0,179315372,0
179.31584400,179315844,0,179315844,0
179.31644800,179316448,0,179316448,0
179.31691000,179316910,0,179316910,0
179.31742100,179317421,0,179317421,0
179.31794800,179317948,0,179317948,0
179.31847200,179318472,0,179318472,0
179.31881300,179318813,0,179318813,0
179.31929600,179319296,0,179319296,0
179.31979100,179319791,0,179319791,0
179.32028500,179320285,0,179320285,0
179.32079100,179320791,0,179320791,0
179.32131000,179321310,0,179321310,0
179.32179000,179321790,0,179321790,0
179.32229800,179322298,0,179322298,0
179.32282000,179322820,0,179322820,0
179.32334900,179323349,0,179323349,0
179.32395200,179323952,0,179323952,0
179.32444100,179324441,0,179324441,0
179.32496900,179324969,0,179324969,0
179.32544700,179325447,0,179325447,0
179.32578800,179325788,0,179325788,0
179.32632100,179326321,0,179326321,0
179.32679600,179326796,0,179326796,0
179.32729000,179327290,0,179327290,0
179.32778800,179327788,0,179327788,0
179.32830200,179328302,0,179328302,0
179.32883800,179328838,0,179328838,0
179.32936600,179329366,0,179329366,0
179.32988600,179329886,0,179329886,0
179.33040500,179330405,0,179330405,0
179.33093500,179330935,0,179330935,0
179.33130900,179331309,0,179331309,0
179.33179700,179331797,0,179331797,0
179.33228700,179332287,0,179332287,0
179.33278900,179332789,0,179332789,0
179.33328700,179333287,0,179333287,0
179.33381200,179333812,0,179333812,0
179.33429000,179334290,0,179334290,0
179.33479900,179334799,0,179334799,0
179.33531800,179335318,0,179335318,0
179.33584300,179335843,0,179335843,0
179.33646000,179336460,0,179336460,0
179.33693100,179336931,0,179336931,0
179.33741500,179337415,0,179337415,0
179.33795000,179337950,0,179337950,0
179.33846100,179338461,0,179338461,0
179.33881100,179338811,0,179338811,0
179.33929300,179339293,0,179339293,0
179.33979300,179339793,0,179339793,0
179.34028600,179340286,0,179340286,0
179.34078900,179340789,0,179340789,0
179.34131200,179341312,0,179341312,0
179.34179300,179341793,0,179341793,0
179.34230500,179342305,0,179342305,0
179.34282500,179342825,0,179342825,0
179.34335400,179343354,0,179343354,0
179.34394700,179343947,0,179343947,0
179.34441100,179344411,0,179344411,0
179.34492400,179344924,0,179344924,0
179.34545300,179345453,0,179345453,0
179.34578800,179345788,0,179345788,0
179.34632600,179346326,0,179346326,0
179.34679200,179346792,0,179346792,0
179.34729200,179347292,0,179347292,0
179.34778900,179347789,0,179347789,0
179.34829900,179348299,0,179348299,0
179.34883100,179348831,0,179348831,0
179.34936200,179349362,0,179349362,0
179.34988900,179349889,0,179349889,0
179.35040300,179350403,0,179350403,0
179.35093400,179350934,0,179350934,0
179.35130900,179351309,0,179351309,0
179.35179600,179351796,0,179351796,0
179.35228900,179352289,0,179352289,0
179.35278900,179352789,0,179352789,0
179.35329000,179353290,0,179353290,0
179.35381200,179353812,0,179353812,0
179.35429700,179354297,0,179354297,0
179.35481500,179354815,0,179354815,0
179.35533500,179355335,0,179355335,0
179.35587200,179355872,0,179355872,0
179.35646300,179356463,0,179356463,0
179.35692900,179356929,0,179356929,0
179.35745000,179357450,0,179357450,0
179.35778700,179357787,0,179357787,0
179.35828900,179358289,0,179358289,0
179.35881300,179358813,0,179358813,0
179.35929300,179359293,0,179359293,0
179.35978900,179359789,0,179359789,0
179.36028600,179360286,0,179360286,0
179.36079600,179360796,0,179360796,0
179.36133000,179361330,0,179361330,0
179.36190600,179361906,0,179361906,0
179.36238700,179362387,0,179362387,0
179.36291000,179362910,0,179362910,0
179.36342900,179363429,0,179363429,0
179.36382200,179363822,0,179363822,0
179.36429600,179364296,0,179364296,0
179.36479300,179364793,0,179364793,0
179.36528800,179365288,0,179365288,0
179.36579200,179365792,0,179365792,0
179.36632500,179366325,0,179366325,0
179.36679100,179366791,0,179366791,0
179.36730600,179367306,0,179367306,0
179.36783500,179367835,0,179367835,0
179.36836000,179368360,0,179368360,0
179.36894200,179368942,0,179368942,0
179.36945000,179369450,0,179369450,0
179.36998200,179369982,0,179369982,0
179.37045700,179370457,0,179370457,0
179.37078900,179370789,0,179370789,0
179.37131000,179371310,0,179371310,0
179.37179200,179371792,0,179371792,0
179.37226200,179372262,0,179372262,0
179.37280200,179372802,0,179372802,0
179.37328600,179373286,0,179373286,0
179.37381100,179373811,0,179373811,0
179.37432700,179374327,0,179374327,0
179.37486300,179374863,0,179374863,0
179.37537700,179375377,0,179375377,0
179.37591000,179375910,0,179375910,0
179.37631100,179376311,0,179376311,0
179.37680800,179376808,0,179376808,0
179.37726400,179377264,0,179377264,0
179.37780300,179377803,0,179377803,0
179.37828700,179378287,0,179378287,0
179.37881100,179378811,0,179378811,0
179.37930300,179379303,0,179379303,0
179.37981300,179379813,0,179379813,0
179.38033400,179380334,0,179380334,0
179.38086500,179380865,0,179380865,0
179.38144200,179381442,0,179381442,0
179.38192100,179381921,0,179381921,0
179.38243500,179382435,0,179382435,0
179.38296400,179382964,0,179382964,0
179.38328600,179383286,0,179383286,0
179.38381300,179383813,0,179383813,0
179.38429600,179384296,0,179384296,0
179.38476300,179384763,0,179384763,0
179.38530000,179385300,0,179385300,0
179.38578700,179385787,0,179385787,0
179.38631000,179386310,0,179386310,0
179.38684200,179386842,0,179386842,0
179.38736600,179387366,0,179387366,0
179.38789700,179387897,0,179387897,0
179.38842300,179388423,0,179388423,0
179.38881300,179388813,0,179388813,0
179.38929500,179389295,0,179389295,0
179.38976400,179389764,0,179389764,0
179.39030200,179390302,0,179390302,0
179.39078800,179390788,0,179390788,0
179.39131000,179391310,0,179391310,0
179.39182000,179391820,0,179391820,0
179.39233700,179392337,0,179392337,0
179.39286600,179392866,0,179392866,0
179.39339300,179393393,0,179393393,0
179.39401100,179394011,0,179394011,0
179.39426400,179394264,0,179394264,0
179.39478900,179394789,0,179394789,0
179.39528700,179395287,0,179395287,0
179.39579000,179395790,0,179395790,0
179.39632700,179396327,0,179396327,0
179.39676700,179396767,0,179396767,0
179.39728700,179397287,0,179397287,0
179.39779800,179397798,0,179397798,0
179.39834700,179398347,0,179398347,0
179.39893400,179398934,0,179398934,0
179.39940000,179399400,0,179399400,0
179.39992500,179399925,0,179399925,0
179.40043900,179400439,0,179400439,0
179.40096500,179400965,0,179400965,0
179.40128100,179401281,0,179401281,0
179.40179300,179401793,0,179401793,0
179.40228800,179402288,0,179402288,0
179.40278900,179402789,0,179402789,0
179.40328700,179403287,0,179403287,0
179.40381200,179403812,0,179403812,0
179.40429000,179404290,0,179404290,0
179.40479900,179404799,0,179404799,0
179.40538400,179405384,0,179405384,0
179.40585300,179405853,0,179405853,0
179.40643600,179406436,0,179406436,0
179.40691200,179406912,0,179406912,0
179.40742200,179407422,0,179407422,0
179.40795100,179407951,0,179407951,0
179.40847200,179408472,0,179408472,0
179.40878600,179408786,0,179408786,0
179.40929200,179409292,0,179409292,0
179.40979000,179409790,0,179409790,0
179.41029800,179410298,0,179410298,0
179.41078900,179410789,0,179410789,0
179.41131100,179411311,0,179411311,0
179.41179600,179411796,0,179411796,0
179.41230900,179412309,0,179412309,0
179.41281600,179412816,0,179412816,0
179.41336400,179413364,0,179413364,0
179.41394500,179413945,0,179413945,0
179.41440300,179414403,0,179414403,0
179.41492400,179414924,0,179414924,0
179.41549100,179415491,0,179415491,0
179.41576600,179415766,0,179415766,0
179.41631000,179416310,0,179416310,0
179.41679700,179416797,0,179416797,0
179.41728600,179417286,0,179417286,0
179.41778800,179417788,0,179417788,0
179.41828700,179418287,0,179418287,0
179.41882000,179418820,0,179418820,0
179.41932700,179419327,0,179419327,0
179.41984800,179419848,0,179419848,0
179.42038200,179420382,0,179420382,0
179.42091100,179420911,0,179420911,0
179.42150700,179421507,0,179421507,0
179.42176600,179421766,0,179421766,0
179.42229700,179422297,0,179422297,0
179.42278700,179422787,0,179422787,0
179.42328700,179423287,0,179423287,0
179.42381500,179423815,0,179423815,0
179.42429300,179424293,0,179424293,0
179.42479100,179424791,0,179424791,0
179.42530300,179425303,0,179425303,0
179.42582400,179425824,0,179425824,0
179.42643500,179426435,0,179426435,0
179.42689300,179426893,0,179426893,0
179.42738000,179427380,0,179427380,0
179.42794200,179427942,0,179427942,0
179.42845200,179428452,0,179428452,0
179.42878500,179428785,0,179428785,0
179.42929100,179429291,0,179429291,0
179.42979300,179429793,0,179429793,0
179.43028600,179430286,0,179430286,0
179.43079500,179430795,0,179430795,0
179.43131000,179431310,0,179431310,0
179.43179500,179431795,0,179431795,0
179.43230400,179432304,0,179432304,0
179.43281900,179432819,0,179432819,0
179.43334200,179433342,0,179433342,0
179.43398300,179433983,0,179433983,0
179.43439800,179434398,0,179434398,0
179.43489600,179434896,0,179434896,0
