timestamp,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
158.85548800,158855488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.85822500,158858225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.86038700,158860387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.86287700,158862877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.86536900,158865369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.86788100,158867881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.87072500,158870725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.87287300,158872873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.87538900,158875389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.87786000,158877860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.88037400,158880374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.88321700,158883217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.88536400,158885364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.88786300,158887863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.89039100,158890391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.89287300,158892873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.89647900,158896479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.89787100,158897871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.90037100,158900371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.90288100,158902881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.90538300,158905383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.90821700,158908217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.91036100,158910361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.91290000,158912900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.91538300,158915383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.91787100,158917871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.92072000,158920720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.92290000,158922900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.92537100,158925371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.92786900,158927869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.93037200,158930372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.93327000,158933270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.93538900,158935389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.93787200,158937872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.94037100,158940371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.94288400,158942884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.94571500,158945715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.94786000,158947860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.95036200,158950362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.95288300,158952883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.95546200,158955462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.95836000,158958360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.96036000,158960360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.96287100,158962871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.96538700,158965387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.96786000,158967860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.97071200,158970712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.97293500,158972935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.97539200,158975392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.97786100,158977861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.98037800,158980378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.98322900,158983229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.98536200,158985362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.98786100,158987861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.99037000,158990370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.99286900,158992869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.99646800,158996468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.99785800,158997858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.00037300,159000373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.00288700,159002887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.00539000,159005390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.00820600,159008206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.01038700,159010387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.01287400,159012874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.01539000,159015390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.01787600,159017876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.02071300,159020713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.02289200,159022892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.02538200,159025382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.02786100,159027861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.03036000,159030360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.03336200,159033362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.03537400,159035374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.03787000,159037870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.04036000,159040360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.04287700,159042877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.04571700,159045717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.04787800,159047878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.05036200,159050362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.05287600,159052876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.05546100,159055461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.05821900,159058219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.06035200,159060352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.06289300,159062893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.06536400,159065364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.06787800,159067878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.07086100,159070861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.07287200,159072872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.07538900,159075389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.07786700,159077867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.08036200,159080362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.08322900,159083229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.08536900,159085369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.08785800,159087858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.09037800,159090378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.09287600,159092876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.09646600,159096466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.09786100,159097861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.10036900,159100369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.10286000,159102860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.10538200,159105382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.10821300,159108213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.11036400,159110364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.11286400,159112864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.11541400,159115414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.11785800,159117858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.12071100,159120711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.12289300,159122893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.12538200,159125382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.12786600,159127866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.13036600,159130366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.13323600,159133236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.13538700,159135387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.13787800,159137878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.14037100,159140371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.14285900,159142859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.14572200,159145722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.14785600,159147856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.15037800,159150378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.15286600,159152866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.15547200,159155472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.15822200,159158222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.16036500,159160365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.16288200,159162882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.16536100,159165361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.16788400,159167884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.17072000,159170720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.17286700,159172867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.17541800,159175418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.17787500,159177875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.18037200,159180372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.18336300,159183363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.18536300,159185363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.18789000,159187890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.19036500,159190365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.19288400,159192884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.19645800,159196458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.19786700,159197867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.20035700,159200357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.20287100,159202871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.20538500,159205385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.20822100,159208221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.21035600,159210356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.21287100,159212871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.21538100,159215381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.21786200,159217862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.22081600,159220816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.22294900,159222949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.22560400,159225604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.22815200,159228152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.23036600,159230366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.23324100,159233241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.23538300,159235383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.23786000,159237860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.24036400,159240364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.24286400,159242864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.24571600,159245716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.24785600,159247856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.25038300,159250383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.25286200,159252862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.25546200,159255462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.25822200,159258222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.26035700,159260357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.26286700,159262867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.26537300,159265373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.26786400,159267864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.27071000,159270710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.27288900,159272889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.27539200,159275392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.27786200,159277862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.28037900,159280379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.28320800,159283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.28535900,159285359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.28787100,159287871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.29036100,159290361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.29288200,159292882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.29655900,159296559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.29788500,159297885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.30052300,159300523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.30287700,159302877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.30537000,159305370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.30821900,159308219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.31034800,159310348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.31287200,159312872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.31537900,159315379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.31788200,159317882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.32071300,159320713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.32288600,159322886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.32538300,159325383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.32786400,159327864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.33037900,159330379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.33336600,159333366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.33537900,159335379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.33786800,159337868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.34037600,159340376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.34286800,159342868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.34570700,159345707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.34785300,159347853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.35037000,159350370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.35286600,159352866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.35546700,159355467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.35822100,159358221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.36037000,159360370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.36287300,159362873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.36537400,159365374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.36786000,159367860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.37071500,159370715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.37285400,159372854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.37539000,159375390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.37787700,159377877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.38037000,159380370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.38324100,159383241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.38537900,159385379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.38787000,159387870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.39037400,159390374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.39285800,159392858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.39647900,159396479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.39785900,159397859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.40036700,159400367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.40284000,159402840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.40535200,159405352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.40822900,159408229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.41033800,159410338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.41284800,159412848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.41536500,159415365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.41784600,159417846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.42069300,159420693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.42288800,159422888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.42536600,159425366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.42787600,159427876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.43037800,159430378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.43336100,159433361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.43538900,159435389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.43788800,159437888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.44036400,159440364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.44286700,159442867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.44572200,159445722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.44786300,159447863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.45036200,159450362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.45288000,159452880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.45546200,159455462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.45822100,159458221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.46035200,159460352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.46287800,159462878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.46536500,159465365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.46788200,159467882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.47071500,159470715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.47292700,159472927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.47540900,159475409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.47785900,159477859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.48037000,159480370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.48331800,159483318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.48536600,159485366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.48786300,159487863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.49038900,159490389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.49286700,159492867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.49647400,159496474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.49787500,159497875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.50036300,159500363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.50286300,159502863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.50537200,159505372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.50821500,159508215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.51035900,159510359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.51286800,159512868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.51538800,159515388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.51784300,159517843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.59365800,159593658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.59418400,159594184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.59682700,159596827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.59927300,159599273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.60176400,159601764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.60470100,159604701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.60678100,159606781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.60923800,159609238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.61182800,159611828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.61427000,159614270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.61718400,159617184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.61924900,159619249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.62175900,159621759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.62426300,159624263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.62735900,159627359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.62925800,159629258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.63172700,159631727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.63432900,159634329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.63676200,159636762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.63967800,159639678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.64181900,159641819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.64426300,159644263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.64676900,159646769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.64928200,159649282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.65221400,159652214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.65427200,159654272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.65683900,159656839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.65926200,159659262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.66174200,159661742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.66470400,159664704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.66677700,159666777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.66924500,159669245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.67181200,159671812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.67425500,159674255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.67720300,159677203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.67927700,159679277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.68176800,159681768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.68427100,159684271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.68678000,159686780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.69038900,159690389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.69181000,159691810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.69433900,159694339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.69674500,159696745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.69930200,159699302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.70218500,159702185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.70435800,159704358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.70677400,159706774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.70923000,159709230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.71177400,159711774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.71466000,159714660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.71671700,159716717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.71931300,159719313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.72175500,159721755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.72461500,159724615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.72767100,159727671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.72932200,159729322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.73172200,159731722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.73431500,159734315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.73675600,159736756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.73971100,159739711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.74174300,159741743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.74426300,159744263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.74685700,159746857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.74970000,159749700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.75174800,159751748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.75427500,159754275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.75683600,159756836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.75925700,159759257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.76265900,159762659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.76433100,159764331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.76678200,159766782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.76931200,159769312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.77181000,159771810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.77492700,159774927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.77682400,159776824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.77925400,159779254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.78173200,159781732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.78427400,159784274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.78724700,159787247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.78921900,159789219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.79182700,159791827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.79428600,159794286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.79677100,159796771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.79974300,159799743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.80175200,159801752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.80422100,159804221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.80687800,159806878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.80927300,159809273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.81217400,159812174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.81432900,159814329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.81676200,159816762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.81922700,159819227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.82181500,159821815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.82468800,159824688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.82688700,159826887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.82931700,159829317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.83175300,159831753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.83422800,159834228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.83731900,159837319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.83924900,159839249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.84172900,159841729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
