timestamp,TimeUS,ACCx,TimeUS2,ACCx2
65.05975100,65059751,-0.3603562116622925
65.06235100,65062351,-0.3603562116622925
65.06495600,65064956,-0.3603562116622925
65.06755800,65067558,-0.3555678129196167
65.07016200,65070162,-0.3507794141769409
65.07214000,65072140,-0.34599095582962036
65.07473800,65074738,-0.3412025570869446
65.07734300,65077343,-0.3364141583442688
65.07994100,65079941,-0.3364141583442688
65.08254100,65082541,-0.3364141583442688
65.08514000,65085140,-0.3412025570869446
65.08774100,65087741,-0.34599095582962036
65.09034700,65090347,-0.3507794141769409
65.09232400,,,,
65.23665800,65236658,-0.3603562116622925,65236658,-0.3603562116622925
65.23924800,65239248,-0.3603562116622925,65239248,-0.3603562116622925
65.24184000,65241840,-0.3603562116622925,65241840,-0.3603562116622925
65.24444700,65244447,-0.3603562116622925,65244447,-0.3603562116622925
65.24704800,65247048,-0.3555678129196167,65247048,-0.3555678129196167
65.24965900,65249659,-0.36514461040496826,65249659,-0.36514461040496826
65.25164400,65251644,-0.36993300914764404,65251644,-0.36993300914764404
65.25424600,65254246,-0.3795098066329956,65254246,-0.3795098066329956
65.25685000,65256850,-0.3795098066329956,65256850,-0.3795098066329956
65.25946500,65259465,-0.3747214078903198,65259465,-0.3747214078903198
65.26206500,65262065,-0.36993300914764404,65262065,-0.36993300914764404
65.26467000,65264670,-0.36514461040496826,65264670,-0.36514461040496826
65.26727800,65267278,-0.3603562116622925,65267278,-0.3603562116622925
65.26988300,65269883,-0.3555678129196167,65269883,-0.3555678129196167
65.27186800,65271868,-0.3555678129196167,65271868,-0.3555678129196167
65.27447600,65274476,-0.3555678129196167,65274476,-0.3555678129196167
65.27709000,65277090,-0.3603562116622925,65277090,-0.3603562116622925
65.27970600,65279706,-0.3555678129196167,65279706,-0.3555678129196167
65.28230500,65282305,-0.3603562116622925,65282305,-0.3603562116622925
65.28491700,65284917,-0.3555678129196167,65284917,-0.3555678129196167
65.28752600,65287526,-0.36514461040496826,65287526,-0.36514461040496826
65.29013400,65290134,-0.36993300914764404,65290134,-0.36993300914764404
65.29211800,65292118,-0.36993300914764404,65292118,-0.36993300914764404
65.29471400,65294714,-0.36514461040496826,65294714,-0.36514461040496826
65.29731600,65297316,-0.3603562116622925,65297316,-0.3603562116622925
65.29992500,65299925,-0.3555678129196167,65299925,-0.3555678129196167
65.30252800,65302528,-0.3555678129196167,65302528,-0.3555678129196167
65.30513400,65305134,-0.3603562116622925,65305134,-0.3603562116622925
65.30774300,65307743,-0.3603562116622925,65307743,-0.3603562116622925
65.31035600,65310356,-0.36993300914764404,65310356,-0.36993300914764404
65.31233700,65312337,-0.36993300914764404,65312337,-0.36993300914764404
65.31494000,65314940,-0.3747214078903198,65314940,-0.3747214078903198
65.31754000,65317540,-0.36993300914764404,65317540,-0.36993300914764404
65.32014300,65320143,-0.36514461040496826,65320143,-0.36514461040496826
65.32274500,65322745,-0.3507794141769409,65322745,-0.3507794141769409
65.32535200,65325352,-0.3412025570869446,65325352,-0.3412025570869446
65.32795400,65327954,-0.3412025570869446,65327954,-0.3412025570869446
65.33058300,65330583,-0.3412025570869446,65330583,-0.3412025570869446
65.33256700,65332567,-0.34599095582962036,65332567,-0.34599095582962036
65.33516200,65335162,-0.3507794141769409,65335162,-0.3507794141769409
65.33776300,65337763,-0.3555678129196167,65337763,-0.3555678129196167
65.34037300,65340373,-0.3507794141769409,65340373,-0.3507794141769409
65.34297500,65342975,-0.3412025570869446,65342975,-0.3412025570869446
65.34558200,65345582,-0.3412025570869446,65345582,-0.3412025570869446
65.34818400,65348184,-0.3364141583442688,65348184,-0.3364141583442688
65.35079800,65350798,-0.3364141583442688,65350798,-0.3364141583442688
65.35278200,65352782,-0.3364141583442688,65352782,-0.3364141583442688
65.35538500,65355385,-0.3364141583442688,65355385,-0.3364141583442688
65.35798400,65357984,-0.3412025570869446,65357984,-0.3412025570869446
65.36059400,65360594,-0.34599095582962036,65360594,-0.34599095582962036
65.36319700,65363197,-0.3507794141769409,65363197,-0.3507794141769409
65.36580600,65365806,-0.3507794141769409,65365806,-0.3507794141769409
65.36840800,65368408,-0.3507794141769409,65368408,-0.3507794141769409
65.37101300,65371013,-0.34599095582962036,65371013,-0.34599095582962036
65.37299400,65372994,-0.34599095582962036,65372994,-0.34599095582962036
65.37560000,65375600,-0.34599095582962036,65375600,-0.34599095582962036
65.37820400,65378204,-0.34599095582962036,65378204,-0.34599095582962036
65.38081000,65380810,-0.34599095582962036,65380810,-0.34599095582962036
65.38341400,65383414,-0.34599095582962036,65383414,-0.34599095582962036
65.38601600,65386016,-0.3412025570869446,65386016,-0.3412025570869446
65.38862300,65388623,-0.3412025570869446,65388623,-0.3412025570869446
65.39124300,65391243,-0.3364141583442688,65391243,-0.3364141583442688
65.39323700,65393237,-0.3412025570869446,65393237,-0.3412025570869446
65.39583900,65395839,-0.34599095582962036,65395839,-0.34599095582962036
65.39843600,65398436,-0.3555678129196167,65398436,-0.3555678129196167
65.40103800,65401038,-0.3555678129196167,65401038,-0.3555678129196167
65.40363900,65403639,-0.3555678129196167,65403639,-0.3555678129196167
65.40626100,65406261,-0.3555678129196167,65406261,-0.3555678129196167
65.40886000,65408860,-0.3603562116622925,65408860,-0.3603562116622925
65.41146800,65411468,-0.3603562116622925,65411468,-0.3603562116622925
65.41345300,65413453,-0.3555678129196167,65413453,-0.3555678129196167
65.41605500,65416055,-0.3507794141769409,65416055,-0.3507794141769409
65.41865900,65418659,-0.34599095582962036,65418659,-0.34599095582962036
65.42126300,65421263,-0.3412025570869446,65421263,-0.3412025570869446
65.42387500,65423875,-0.3412025570869446,65423875,-0.3412025570869446
65.42647500,65426475,-0.34599095582962036,65426475,-0.34599095582962036
65.42908400,65429084,-0.34599095582962036,65429084,-0.34599095582962036
65.43168100,65431681,-0.3507794141769409,65431681,-0.3507794141769409
65.43366000,65433660,-0.3555678129196167,65433660,-0.3555678129196167
65.43626900,65436269,-0.3507794141769409,65436269,-0.3507794141769409
65.43887300,65438873,-0.3507794141769409,65438873,-0.3507794141769409
65.44148100,65441481,-0.34599095582962036,65441481,-0.34599095582962036
65.44408700,65444087,-0.34599095582962036,65444087,-0.34599095582962036
65.44669200,65446692,-0.34599095582962036,65446692,-0.34599095582962036
65.44930200,65449302,-0.34599095582962036,65449302,-0.34599095582962036
65.45190100,65451901,-0.3507794141769409,65451901,-0.3507794141769409
65.45388100,65453881,-0.3555678129196167,65453881,-0.3555678129196167
65.45648600,65456486,-0.3507794141769409,65456486,-0.3507794141769409
65.45908400,65459084,-0.3507794141769409,65459084,-0.3507794141769409
65.46169500,65461695,-0.34599095582962036,65461695,-0.34599095582962036
65.46429500,65464295,-0.34599095582962036,65464295,-0.34599095582962036
65.46690100,65466901,-0.34599095582962036,65466901,-0.34599095582962036
65.46950800,65469508,-0.3555678129196167,65469508,-0.3555678129196167
65.47211400,65472114,-0.3603562116622925,65472114,-0.3603562116622925
65.47471500,65474715,-0.3747214078903198,65474715,-0.3747214078903198
65.47669800,65476698,-0.36993300914764404,65476698,-0.36993300914764404
65.47930300,65479303,-0.36993300914764404,65479303,-0.36993300914764404
65.48191300,65481913,-0.36514461040496826,65481913,-0.36514461040496826
65.48452300,65484523,-0.3603562116622925,65484523,-0.3603562116622925
65.48712700,65487127,-0.3555678129196167,65487127,-0.3555678129196167
65.48973300,65489733,-0.3507794141769409,65489733,-0.3507794141769409
65.49233800,65492338,-0.3507794141769409,65492338,-0.3507794141769409
65.49493700,65494937,-0.3555678129196167,65494937,-0.3555678129196167
65.49691500,65496915,-0.3603562116622925,65496915,-0.3603562116622925
65.49952000,65499520,-0.36993300914764404,65499520,-0.36993300914764404
65.50213200,65502132,-0.3795098066329956,65502132,-0.3795098066329956
65.50473600,65504736,-0.3795098066329956,65504736,-0.3795098066329956
65.50734500,65507345,-0.3795098066329956,65507345,-0.3795098066329956
65.50995200,65509952,-0.3747214078903198,65509952,-0.3747214078903198
65.51255700,65512557,-0.3747214078903198,65512557,-0.3747214078903198
65.51516000,65515160,-0.36514461040496826,65515160,-0.36514461040496826
65.51713300,65517133,-0.36514461040496826,65517133,-0.36514461040496826
65.51973300,65519733,-0.3603562116622925,65519733,-0.3603562116622925
65.52233900,65522339,-0.3555678129196167,65522339,-0.3555678129196167
65.52494100,65524941,-0.3507794141769409,65524941,-0.3507794141769409
65.52754700,65527547,-0.3507794141769409,65527547,-0.3507794141769409
65.53014800,65530148,-0.34599095582962036,65530148,-0.34599095582962036
65.53276000,65532760,-0.3412025570869446,65532760,-0.3412025570869446
65.53536100,65535361,-0.3412025570869446,65535361,-0.3412025570869446
65.53734700,65537347,-0.331625759601593,65537347,-0.331625759601593
65.53994600,65539946,-0.32683736085891724,65539946,-0.32683736085891724
65.54256000,65542560,-0.3172605633735657,65542560,-0.3172605633735657
65.54516000,65545160,-0.3172605633735657,65545160,-0.3172605633735657
65.54777200,65547772,-0.3124721646308899,65547772,-0.3124721646308899
65.55037800,65550378,-0.32204896211624146,65550378,-0.32204896211624146
65.55299200,65552992,-0.32683736085891724,65552992,-0.32683736085891724
65.55560100,65555601,-0.331625759601593,65555601,-0.331625759601593
65.55757400,65557574,-0.3364141583442688,65557574,-0.3364141583442688
65.56017500,65560175,-0.331625759601593,65560175,-0.331625759601593
65.56278300,65562783,-0.32683736085891724,65562783,-0.32683736085891724
65.56538900,65565389,-0.32683736085891724,65565389,-0.32683736085891724
65.56799300,65567993,-0.32683736085891724,65567993,-0.32683736085891724
65.57059300,65570593,-0.3364141583442688,65570593,-0.3364141583442688
65.57320300,65573203,-0.3412025570869446,65573203,-0.3412025570869446
65.57581000,65575810,-0.34599095582962036,65575810,-0.34599095582962036
65.57778800,65577788,-0.3555678129196167,65577788,-0.3555678129196167
65.58038700,65580387,-0.3555678129196167,65580387,-0.3555678129196167
65.58300200,65583002,-0.3555678129196167,65583002,-0.3555678129196167
65.58560800,65585608,-0.3507794141769409,65585608,-0.3507794141769409
65.58822200,65588222,-0.3412025570869446,65588222,-0.3412025570869446
65.59082600,65590826,-0.3364141583442688,65590826,-0.3364141583442688
65.59342800,65593428,-0.331625759601593,65593428,-0.331625759601593
65.59603400,65596034,-0.331625759601593,65596034,-0.331625759601593
65.59802000,65598020,-0.3364141583442688,65598020,-0.3364141583442688
65.60062600,65600626,-0.3412025570869446,65600626,-0.3412025570869446
65.60322400,65603224,-0.3507794141769409,65603224,-0.3507794141769409
65.60583600,65605836,-0.3603562116622925,65605836,-0.3603562116622925
65.60843700,65608437,-0.36514461040496826,65608437,-0.36514461040496826
65.61103700,65611037,-0.36514461040496826,65611037,-0.36514461040496826
65.61364600,65613646,-0.36514461040496826,65613646,-0.36514461040496826
65.61625300,65616253,-0.3555678129196167,65616253,-0.3555678129196167
65.61823800,65618238,-0.3603562116622925,65618238,-0.3603562116622925
65.62084100,65620841,-0.3603562116622925,65620841,-0.3603562116622925
65.62344800,65623448,-0.36514461040496826,65623448,-0.36514461040496826
65.62605600,65626056,-0.36514461040496826,65626056,-0.36514461040496826
65.62865500,65628655,-0.36993300914764404,65628655,-0.36993300914764404
65.63125500,65631255,-0.36514461040496826,65631255,-0.36514461040496826
65.63387200,65633872,-0.3555678129196167,65633872,-0.3555678129196167
65.63647100,65636471,-0.3555678129196167,65636471,-0.3555678129196167
65.63908500,65639085,-0.3555678129196167,65639085,-0.3555678129196167
65.64106500,65641065,-0.3555678129196167,65641065,-0.3555678129196167
65.64367000,65643670,-0.3555678129196167,65643670,-0.3555678129196167
65.64627300,65646273,-0.3555678129196167,65646273,-0.3555678129196167
65.64888000,65648880,-0.3603562116622925,65648880,-0.3603562116622925
65.65148600,65651486,-0.3603562116622925,65651486,-0.3603562116622925
65.65409600,65654096,-0.36514461040496826,65654096,-0.36514461040496826
65.65669700,65656697,-0.36993300914764404,65656697,-0.36993300914764404
65.65930800,65659308,-0.36993300914764404,65659308,-0.36993300914764404
65.66130400,65661304,-0.36514461040496826,65661304,-0.36514461040496826
65.66390500,65663905,-0.3603562116622925,65663905,-0.3603562116622925
65.66651600,65666516,-0.3555678129196167,65666516,-0.3555678129196167
65.66912000,65669120,-0.34599095582962036,65669120,-0.34599095582962036
65.67172100,65671721,-0.3507794141769409,65671721,-0.3507794141769409
65.67432800,65674328,-0.3507794141769409,65674328,-0.3507794141769409
65.67693700,65676937,-0.3555678129196167,65676937,-0.3555678129196167
65.67891400,65678914,-0.3603562116622925,65678914,-0.3603562116622925
65.68152100,65681521,-0.36514461040496826,65681521,-0.36514461040496826
65.68412500,65684125,-0.3603562116622925,65684125,-0.3603562116622925
65.68673300,65686733,-0.3555678129196167,65686733,-0.3555678129196167
65.68933700,65689337,-0.3555678129196167,65689337,-0.3555678129196167
65.69194300,65691943,-0.34599095582962036,65691943,-0.34599095582962036
65.69455700,65694557,-0.3412025570869446,65694557,-0.3412025570869446
65.69716200,65697162,-0.331625759601593,65697162,-0.331625759601593
65.69913500,65699135,-0.331625759601593,65699135,-0.331625759601593
65.70173700,65701737,-0.331625759601593,65701737,-0.331625759601593
65.70434200,65704342,-0.331625759601593,65704342,-0.331625759601593
65.70695200,65706952,-0.3364141583442688,65706952,-0.3364141583442688
65.70956100,65709561,-0.3364141583442688,65709561,-0.3364141583442688
65.71215900,65712159,-0.34599095582962036,65712159,-0.34599095582962036
65.71476600,65714766,-0.34599095582962036,65714766,-0.34599095582962036
65.71736600,65717366,-0.3507794141769409,65717366,-0.3507794141769409
65.71997600,65719976,-0.34599095582962036,65719976,-0.34599095582962036
65.72197500,65721975,-0.3412025570869446,65721975,-0.3412025570869446
65.72457800,65724578,-0.3412025570869446,65724578,-0.3412025570869446
65.72719000,65727190,-0.34599095582962036,65727190,-0.34599095582962036
65.72979700,65729797,-0.3507794141769409,65729797,-0.3507794141769409
65.73239700,65732397,-0.34599095582962036,65732397,-0.34599095582962036
65.73500900,65735009,-0.34599095582962036,65735009,-0.34599095582962036
65.73760600,65737606,-0.34599095582962036,65737606,-0.34599095582962036
65.74020800,65740208,-0.34599095582962036,65740208,-0.34599095582962036
65.74219400,65742194,-0.3507794141769409,65742194,-0.3507794141769409
65.74480300,65744803,-0.3603562116622925,65744803,-0.3603562116622925
65.74740000,65747400,-0.36514461040496826,65747400,-0.36514461040496826
65.75000500,65750005,-0.36993300914764404,65750005,-0.36993300914764404
65.75260800,65752608,-0.36514461040496826,65752608,-0.36514461040496826
65.75522100,65755221,-0.36514461040496826,65755221,-0.36514461040496826
65.75781900,65757819,-0.3555678129196167,65757819,-0.3555678129196167
65.76042600,65760426,-0.3507794141769409,65760426,-0.3507794141769409
65.76241300,65762413,-0.3412025570869446,65762413,-0.3412025570869446
65.76502000,65765020,-0.3364141583442688,65765020,-0.3364141583442688
65.76762800,65767628,-0.32683736085891724,65767628,-0.32683736085891724
65.77023200,65770232,-0.331625759601593,65770232,-0.331625759601593
65.77283600,65772836,-0.3364141583442688,65772836,-0.3364141583442688
65.77544500,65775445,-0.34599095582962036,65775445,-0.34599095582962036
65.77805000,65778050,-0.3507794141769409,65778050,-0.3507794141769409
65.78065600,65780656,-0.3555678129196167,65780656,-0.3555678129196167
65.78264200,65782642,-0.3507794141769409,65782642,-0.3507794141769409
65.78524200,65785242,-0.3507794141769409,65785242,-0.3507794141769409
65.78784900,65787849,-0.3507794141769409,65787849,-0.3507794141769409
65.79045700,65790457,-0.3555678129196167,65790457,-0.3555678129196167
65.79305600,65793056,-0.3555678129196167,65793056,-0.3555678129196167
65.79566300,65795663,-0.3603562116622925,65795663,-0.3603562116622925
65.79826800,65798268,-0.3555678129196167,65798268,-0.3555678129196167
65.80088600,65800886,-0.3507794141769409,65800886,-0.3507794141769409
65.80286100,65802861,-0.3507794141769409,65802861,-0.3507794141769409
65.80546800,65805468,-0.34599095582962036,65805468,-0.34599095582962036
65.80807800,65808078,-0.34599095582962036,65808078,-0.34599095582962036
65.81068400,65810684,-0.34599095582962036,65810684,-0.34599095582962036
65.81329400,65813294,-0.3507794141769409,65813294,-0.3507794141769409
65.81589100,65815891,-0.3507794141769409,65815891,-0.3507794141769409
65.81850300,65818503,-0.3507794141769409,65818503,-0.3507794141769409
65.82110800,65821108,-0.3507794141769409,65821108,-0.3507794141769409
65.82309100,65823091,-0.34599095582962036,65823091,-0.34599095582962036
65.82569700,65825697,-0.34599095582962036,65825697,-0.34599095582962036
65.82830800,65828308,-0.34599095582962036,65828308,-0.34599095582962036
65.83090700,65830907,-0.34599095582962036,65830907,-0.34599095582962036
65.83351700,65833517,-0.3507794141769409,65833517,-0.3507794141769409
65.83611900,65836119,-0.34599095582962036,65836119,-0.34599095582962036
65.83873100,65838731,-0.34599095582962036,65838731,-0.34599095582962036
65.84133000,65841330,-0.34599095582962036,65841330,-0.34599095582962036
65.84330700,65843307,-0.3507794141769409,65843307,-0.3507794141769409
65.84590800,65845908,-0.3555678129196167,65845908,-0.3555678129196167
65.84851500,65848515,-0.3555678129196167,65848515,-0.3555678129196167
