timestamp,TimeUS,Ground_Truth,TimeUS2,Ground_Truth2
104.27765200,104277652,1,104277652,1
104.27838400,104278384,1,104278384,1
104.27901000,104279010,1,104279010,1
104.27973800,104279738,1,104279738,1
104.28047300,104280473,1,104280473,1
104.28109800,104281098,1,104281098,1
104.28182900,104281829,1,104281829,1
104.28245600,104282456,1,104282456,1
104.28319100,104283191,1,104283191,1
104.28381600,104283816,1,104283816,1
104.28454300,104284543,1,104284543,1
104.28517100,104285171,1,104285171,1
104.28590100,104285901,1,104285901,1
104.28652300,104286523,1,104286523,1
104.28725100,104287251,1,104287251,1
104.28798300,104287983,1,104287983,1
104.28860700,104288607,1,104288607,1
104.28933500,104289335,1,104289335,1
104.28996100,104289961,1,104289961,1
104.29070000,104290700,1,104290700,1
104.29132200,104291322,1,104291322,1
104.29204900,104292049,1,104292049,1
104.29267500,104292675,1,104292675,1
104.29340600,104293406,1,104293406,1
104.29403100,104294031,1,104294031,1
104.29477100,104294771,1,104294771,1
104.29538700,104295387,1,104295387,1
104.29611500,104296115,1,104296115,1
104.29684200,104296842,1,104296842,1
104.29747200,104297472,1,104297472,1
104.29820400,104298204,1,104298204,1
104.29882700,104298827,1,104298827,1
104.29955200,104299552,1,104299552,1
104.30017900,104300179,1,104300179,1
104.30090600,104300906,1,104300906,1
104.30153100,104301531,1,104301531,1
104.30226200,104302262,1,104302262,1
104.30288400,104302884,1,104302884,1
104.30361300,104303613,1,104303613,1
104.30423800,104304238,1,104304238,1
104.30496800,104304968,1,104304968,1
104.30570200,104305702,1,104305702,1
104.30632900,104306329,1,104306329,1
104.30706500,104307065,1,104307065,1
104.30768200,104307682,1,104307682,1
104.30841400,104308414,1,104308414,1
104.30903700,104309037,1,104309037,1
104.30977000,104309770,1,104309770,1
104.31039500,104310395,1,104310395,1
104.31113100,104311131,1,104311131,1
104.31174800,104311748,1,104311748,1
104.31247700,104312477,1,104312477,1
104.31309900,104313099,1,104313099,1
104.31383100,104313831,1,104313831,1
104.31455800,104314558,1,104314558,1
104.31519100,104315191,1,104315191,1
104.31592300,104315923,1,104315923,1
104.31654900,104316549,1,104316549,1
104.31728100,104317281,1,104317281,1
104.31790100,104317901,1,104317901,1
104.31863000,104318630,1,104318630,1
104.31925600,104319256,1,104319256,1
104.31998300,104319983,1,104319983,1
104.32060900,104320609,1,104320609,1
104.32133600,104321336,1,104321336,1
104.32195900,104321959,1,104321959,1
104.32268500,104322685,1,104322685,1
104.32341500,104323415,1,104323415,1
104.32403800,104324038,1,104324038,1
104.32476600,104324766,1,104324766,1
104.32539000,104325390,1,104325390,1
104.32612100,104326121,1,104326121,1
104.32674600,104326746,1,104326746,1
104.32747800,104327478,1,104327478,1
104.32809900,104328099,1,104328099,1
104.32883300,104328833,1,104328833,1
104.32945900,104329459,1,104329459,1
104.33018400,104330184,1,104330184,1
104.33081000,104330810,1,104330810,1
104.33153500,104331535,1,104331535,1
104.33226400,104332264,1,104332264,1
104.33288700,104332887,1,104332887,1
104.33361700,104333617,1,104333617,1
104.33424000,104334240,1,104334240,1
104.33496900,104334969,1,104334969,1
104.33559400,104335594,1,104335594,1
104.33632600,104336326,1,104336326,1
104.33694600,104336946,1,104336946,1
104.33787500,104337875,1,104337875,1
104.33860400,104338604,1,104338604,1
104.33922800,104339228,1,104339228,1
104.33995700,104339957,1,104339957,1
104.34058000,104340580,1,104340580,1
104.34130900,104341309,1,104341309,1
104.34193200,104341932,1,104341932,1
104.34286200,104342862,1,104342862,1
104.34328200,104343282,1,104343282,1
104.34400800,104344008,1,104344008,1
104.34469000,104344690,1,104344690,1
104.34542500,104345425,1,104345425,1
104.34615700,104346157,1,104346157,1
104.34678000,104346780,1,104346780,1
104.34750900,104347509,1,104347509,1
104.34813200,104348132,1,104348132,1
104.34886300,104348863,1,104348863,1
104.34948500,104349485,1,104349485,1
104.35021900,104350219,1,104350219,1
104.35083500,104350835,1,104350835,1
104.35156100,104351561,1,104351561,1
104.35219700,104352197,1,104352197,1
104.35293400,104352934,1,104352934,1
104.35355900,104353559,1,104353559,1
104.35428800,104354288,1,104354288,1
104.35501700,104355017,1,104355017,1
104.35564000,104355640,1,104355640,1
104.35637800,104356378,1,104356378,1
104.35700100,104357001,1,104357001,1
104.35772800,104357728,1,104357728,1
104.35835100,104358351,1,104358351,1
104.35907900,104359079,1,104359079,1
104.35970500,104359705,1,104359705,1
104.36043800,104360438,1,104360438,1
104.36106400,104361064,1,104361064,1
104.36179000,104361790,1,104361790,1
104.36241900,104362419,1,104362419,1
104.36315300,104363153,1,104363153,1
104.36388900,104363889,1,104363889,1
104.36450500,104364505,1,104364505,1
104.36523900,104365239,1,104365239,1
104.36585700,104365857,1,104365857,1
104.36658400,104366584,1,104366584,1
104.36721300,104367213,1,104367213,1
104.36795500,104367955,1,104367955,1
104.36858000,104368580,1,104368580,1
104.36930700,104369307,1,104369307,1
104.36993200,104369932,1,104369932,1
104.37066600,104370666,1,104370666,1
104.37128900,104371289,1,104371289,1
104.37201700,104372017,1,104372017,1
104.37274600,104372746,1,104372746,1
104.37337100,104373371,1,104373371,1
104.37409700,104374097,1,104374097,1
104.37472500,104374725,1,104374725,1
104.37546300,104375463,1,104375463,1
104.37608600,104376086,1,104376086,1
104.37681200,104376812,1,104376812,1
104.37743900,104377439,1,104377439,1
104.37816800,104378168,1,104378168,1
104.37879600,104378796,1,104378796,1
104.37952200,104379522,1,104379522,1
104.38035000,104380350,1,104380350,1
104.38107700,104381077,1,104381077,1
104.38180600,104381806,1,104381806,1
104.38243100,104382431,1,104382431,1
104.38316100,104383161,1,104383161,1
104.38378600,104383786,1,104383786,1
104.38451300,104384513,1,104384513,1
104.38514000,104385140,1,104385140,1
104.38587000,104385870,1,104385870,1
104.38659700,104386597,1,104386597,1
104.38722500,104387225,1,104387225,1
104.38795700,104387957,1,104387957,1
104.38858100,104388581,1,104388581,1
104.38931300,104389313,1,104389313,1
104.38994100,104389941,1,104389941,1
104.39067500,104390675,1,104390675,1
104.39130400,104391304,1,104391304,1
104.39203400,104392034,1,104392034,1
104.39266000,104392660,1,104392660,1
104.39339000,104393390,1,104393390,1
104.39401600,104394016,1,104394016,1
104.39474500,104394745,1,104394745,1
104.39547600,104395476,1,104395476,1
104.39610200,104396102,1,104396102,1
104.39683500,104396835,1,104396835,1
104.39765600,104397656,1,104397656,1
104.39838500,104398385,1,104398385,1
104.39901100,104399011,1,104399011,1
104.39974000,104399740,1,104399740,1
104.40057400,104400574,1,104400574,1
104.40130100,104401301,1,104401301,1
104.40203100,104402031,1,104402031,1
104.40265600,104402656,1,104402656,1
104.40338500,104403385,1,104403385,1
104.40401000,104404010,1,104404010,1
104.40474000,104404740,1,104404740,1
104.40536600,104405366,1,104405366,1
104.40609400,104406094,1,104406094,1
104.40682200,104406822,1,104406822,1
104.40744800,104407448,1,104407448,1
104.40817800,104408178,1,104408178,1
104.40880200,104408802,1,104408802,1
104.40953100,104409531,1,104409531,1
104.41035900,104410359,1,104410359,1
104.41109200,104411092,1,104411092,1
104.41171700,104411717,1,104411717,1
104.41264900,104412649,1,104412649,1
104.41339100,104413391,1,104413391,1
104.41401100,104414011,1,104414011,1
104.41474500,104414745,1,104414745,1
104.41536300,104415363,1,104415363,1
104.41609200,104416092,1,104416092,1
104.41671700,104416717,1,104416717,1
104.41744700,104417447,1,104417447,1
104.41807000,104418070,1,104418070,1
104.41879700,104418797,1,104418797,1
104.41952500,104419525,1,104419525,1
104.42015000,104420150,1,104420150,1
104.42088400,104420884,1,104420884,1
104.42150500,104421505,1,104421505,1
104.42223500,104422235,1,104422235,1
104.42285800,104422858,1,104422858,1
104.42359100,104423591,1,104423591,1
104.42421000,104424210,1,104424210,1
104.42494000,104424940,1,104424940,1
104.42556300,104425563,1,104425563,1
104.42629700,104426297,1,104426297,1
104.42692200,104426922,1,104426922,1
104.42765400,104427654,1,104427654,1
104.42838500,104428385,1,104428385,1
104.42901000,104429010,1,104429010,1
104.42973700,104429737,1,104429737,1
104.43036100,104430361,1,104430361,1
104.43109900,104431099,1,104431099,1
104.43171500,104431715,1,104431715,1
104.43244500,104432445,1,104432445,1
104.43307100,104433071,1,104433071,1
104.43380600,104433806,1,104433806,1
104.43442700,104434427,1,104434427,1
104.43515600,104435156,1,104435156,1
104.43578200,104435782,1,104435782,1
104.43650800,104436508,1,104436508,1
104.43723700,104437237,1,104437237,1
104.43786100,104437861,1,104437861,1
104.43859600,104438596,1,104438596,1
104.43921300,104439213,1,104439213,1
104.43994200,104439942,1,104439942,1
104.44056400,104440564,1,104440564,1
104.44130100,104441301,1,104441301,1
104.44192600,104441926,1,104441926,1
104.44265900,104442659,1,104442659,1
104.44327900,104443279,1,104443279,1
104.44400700,104444007,1,104444007,1
104.44469300,104444693,1,104444693,1
104.44542900,104445429,1,104445429,1
104.44617000,104446170,1,104446170,1
104.44678700,104446787,1,104446787,1
104.44751500,104447515,1,104447515,1
104.44814100,104448141,1,104448141,1
104.44886900,104448869,1,104448869,1
104.44949500,104449495,1,104449495,1
104.45022500,104450225,1,104450225,1
104.45084800,104450848,1,104450848,1
104.45157600,104451576,1,104451576,1
104.45220400,104452204,1,104452204,1
104.45294800,104452948,1,104452948,1
104.45367600,104453676,1,104453676,1
104.45430100,104454301,1,104454301,1
104.45503500,104455035,1,104455035,1
104.45565300,104455653,1,104455653,1
104.45638300,104456383,1,104456383,1
104.45700800,104457008,1,104457008,1
104.45773500,104457735,1,104457735,1
104.45835700,104458357,1,104458357,1
104.45908300,104459083,1,104459083,1
104.45970800,104459708,1,104459708,1
104.46044000,104460440,1,104460440,1
104.46106600,104461066,1,104461066,1
104.46179400,104461794,1,104461794,1
104.46252100,104462521,1,104462521,1
104.46314800,104463148,1,104463148,1
104.46387600,104463876,1,104463876,1
104.46450100,104464501,1,104464501,1
104.46523200,104465232,1,104465232,1
104.46585500,104465855,1,104465855,1
104.46658000,104466580,1,104466580,1
104.46720800,104467208,1,104467208,1
104.46794000,104467940,1,104467940,1
104.46856500,104468565,1,104468565,1
104.46929500,104469295,1,104469295,1
104.46992200,104469922,1,104469922,1
104.47065700,104470657,1,104470657,1
104.47138900,104471389,1,104471389,1
104.47201100,104472011,1,104472011,1
104.47273800,104472738,1,104472738,1
104.47336100,104473361,1,104473361,1
104.47408700,104474087,1,104474087,1
104.47471400,104474714,1,104474714,1
104.47544900,104475449,1,104475449,1
104.47607200,104476072,1,104476072,1
104.47680600,104476806,1,104476806,1
104.47763200,104477632,1,104477632,1
104.47836100,104478361,1,104478361,1
104.47909800,104479098,1,104479098,1
104.47973000,104479730,1,104479730,1
104.48046200,104480462,1,104480462,1
104.48108600,104481086,1,104481086,1
104.48181300,104481813,1,104481813,1
104.48243700,104482437,1,104482437,1
104.48317000,104483170,1,104483170,1
104.48379600,104483796,1,104483796,1
104.48452200,104484522,1,104484522,1
104.48525400,104485254,1,104485254,1
104.48587800,104485878,1,104485878,1
104.48660600,104486606,1,104486606,1
104.48723100,104487231,1,104487231,1
104.48797100,104487971,1,104487971,1
104.48859500,104488595,1,104488595,1
104.48932500,104489325,1,104489325,1
104.49015500,104490155,1,104490155,1
104.49088500,104490885,1,104490885,1
104.49161100,104491611,1,104491611,1
104.49223900,104492239,1,104492239,1
104.49297300,104492973,1,104492973,1
104.49360300,104493603,1,104493603,1
104.49433200,104494332,1,104494332,1
104.49495600,104494956,1,104494956,1
104.49569200,104495692,1,104495692,1
104.49631600,104496316,1,104496316,1
104.49704500,104497045,1,104497045,1
104.49767300,104497673,1,104497673,1
104.49840500,104498405,1,104498405,1
104.49913300,104499133,1,104499133,1
104.49975900,104499759,1,104499759,1
104.50049200,104500492,1,104500492,1
104.50111500,104501115,1,104501115,1
104.50184800,104501848,1,104501848,1
104.50247700,104502477,1,104502477,1
104.50321000,104503210,1,104503210,1
104.50383800,104503838,1,104503838,1
104.50456400,104504564,1,104504564,1
104.50519100,104505191,1,104505191,1
104.50591800,104505918,1,104505918,1
104.50654300,104506543,1,104506543,1
104.50727100,104507271,1,104507271,1
104.50800600,104508006,1,104508006,1
104.50863100,104508631,1,104508631,1
104.50936500,104509365,1,104509365,1
104.50998900,104509989,1,104509989,1
104.51071800,104510718,1,104510718,1
104.51134400,104511344,1,104511344,1
104.51207200,104512072,1,104512072,1
104.51269500,104512695,1,104512695,1
104.51342900,104513429,1,104513429,1
104.51405300,104514053,1,104514053,1
104.51478200,104514782,1,104514782,1
104.51540400,104515404,1,104515404,1
104.51613700,104516137,1,104516137,1
104.51686800,104516868,1,104516868,1
104.51749800,104517498,1,104517498,1
104.51823000,104518230,1,104518230,1
104.51885400,104518854,1,104518854,1
104.51958600,104519586,1,104519586,1
104.52021200,104520212,1,104520212,1
104.52094300,104520943,1,104520943,1
104.52156800,104521568,1,104521568,1
104.52229700,104522297,1,104522297,1
104.52292000,104522920,1,104522920,1
104.52364800,104523648,1,104523648,1
104.52427400,104524274,1,104524274,1
104.52500300,104525003,1,104525003,1
104.52573600,104525736,1,104525736,1
104.52635700,104526357,1,104526357,1
104.52708600,104527086,1,104527086,1
104.52771600,104527716,1,104527716,1
104.52844600,104528446,1,104528446,1
104.52907000,104529070,1,104529070,1
104.52979900,104529799,1,104529799,1
104.53042500,104530425,1,104530425,1
104.53115900,104531159,1,104531159,1
104.53177500,104531775,1,104531775,1
104.53250300,104532503,1,104532503,1
104.53312900,104533129,1,104533129,1
104.53386100,104533861,1,104533861,1
104.53459000,104534590,1,104534590,1
104.53521400,104535214,1,104535214,1
104.53594200,104535942,1,104535942,1
104.53656900,104536569,1,104536569,1
104.53729900,104537299,1,104537299,1
104.53792200,104537922,1,104537922,1
104.53865300,104538653,1,104538653,1
104.53927700,104539277,1,104539277,1
104.54000600,104540006,1,104540006,1
104.54063100,104540631,1,104540631,1
104.54136200,104541362,1,104541362,1
104.54198600,104541986,1,104541986,1
104.54271600,104542716,1,104542716,1
104.54344500,104543445,1,104543445,1
104.54407000,104544070,1,104544070,1
104.54479800,104544798,1,104544798,1
104.54542100,104545421,1,104545421,1
104.54615000,104546150,1,104546150,1
104.54678400,104546784,1,104546784,1
104.54751300,104547513,1,104547513,1
104.54814500,104548145,1,104548145,1
104.54887500,104548875,1,104548875,1
104.54950100,104549501,1,104549501,1
104.55023000,104550230,1,104550230,1
104.55095800,104550958,1,104550958,1
104.55158400,104551584,1,104551584,1
104.55231400,104552314,1,104552314,1
104.55293600,104552936,1,104552936,1
104.55366500,104553665,1,104553665,1
104.55428900,104554289,1,104554289,1
104.55501800,104555018,1,104555018,1
104.55564400,104555644,1,104555644,1
104.55637400,104556374,1,104556374,1
104.55699900,104556999,1,104556999,1
104.55772600,104557726,1,104557726,1
104.55834900,104558349,1,104558349,1
104.55907600,104559076,1,104559076,1
104.55980800,104559808,1,104559808,1
104.56042700,104560427,1,104560427,1
104.56115700,104561157,1,104561157,1
104.56178000,104561780,1,104561780,1
104.56251400,104562514,1,104562514,1
104.56313900,104563139,1,104563139,1
104.56387500,104563875,1,104563875,1
104.56450100,104564501,1,104564501,1
104.56522800,104565228,1,104565228,1
104.56585300,104565853,1,104565853,1
104.56658100,104566581,1,104566581,1
104.56720800,104567208,1,104567208,1
104.56794200,104567942,1,104567942,1
104.56867200,104568672,1,104568672,1
104.56929600,104569296,1,104569296,1
104.57002500,104570025,1,104570025,1
104.57064800,104570648,1,104570648,1
104.57137800,104571378,1,104571378,1
104.57200200,104572002,1,104572002,1
104.57272800,104572728,1,104572728,1
104.57335100,104573351,1,104573351,1
104.57407700,104574077,1,104574077,1
104.57470400,104574704,1,104574704,1
104.57543700,104575437,1,104575437,1
104.57606400,104576064,1,104576064,1
104.57679100,104576791,1,104576791,1
104.57752000,104577520,1,104577520,1
104.57814600,104578146,1,104578146,1
104.57887400,104578874,1,104578874,1
104.57949900,104579499,1,104579499,1
104.58022800,104580228,1,104580228,1
104.58085000,104580850,1,104580850,1
104.58157800,104581578,1,104581578,1
104.58220500,104582205,1,104582205,1
104.58293600,104582936,1,104582936,1
104.58356100,104583561,1,104583561,1
104.58429200,104584292,1,104584292,1
104.58492200,104584922,1,104584922,1
104.58565500,104585655,1,104585655,1
104.58638700,104586387,1,104586387,1
104.58701100,104587011,1,104587011,1
104.58773700,104587737,1,104587737,1
104.58836000,104588360,1,104588360,1
104.58908600,104589086,1,104589086,1
104.58971200,104589712,1,104589712,1
104.59045000,104590450,1,104590450,1
104.59107000,104591070,1,104591070,1
104.59179700,104591797,1,104591797,1
104.59242200,104592422,1,104592422,1
104.59316000,104593160,1,104593160,1
104.59378400,104593784,1,104593784,1
104.59451100,104594511,1,104594511,1
104.59544300,104595443,1,104595443,1
104.59586200,104595862,1,104595862,1
104.59659000,104596590,1,104596590,1
104.59721600,104597216,1,104597216,1
104.59794800,104597948,1,104597948,1
104.59857300,104598573,1,104598573,1
104.59930500,104599305,1,104599305,1
104.59993300,104599933,1,104599933,1
104.60066400,104600664,1,104600664,1
104.60128900,104601289,1,104601289,1
104.60201400,104602014,1,104602014,1
104.60264400,104602644,1,104602644,1
104.60337500,104603375,1,104603375,1
104.60410600,104604106,1,104604106,1
104.60473200,104604732,1,104604732,1
104.60546700,104605467,1,104605467,1
104.60608900,104606089,1,104606089,1
104.60681800,104606818,1,104606818,1
104.60744600,104607446,1,104607446,1
104.60818100,104608181,1,104608181,1
104.60881100,104608811,1,104608811,1
104.60954000,104609540,1,104609540,1
104.61016800,104610168,1,104610168,1
104.61089500,104610895,1,104610895,1
104.61152100,104611521,1,104611521,1
104.61225100,104612251,1,104612251,1
104.61298300,104612983,1,104612983,1
104.61360900,104613609,1,104613609,1
104.61433800,104614338,1,104614338,1
104.61496300,104614963,1,104614963,1
104.61569700,104615697,1,104615697,1
104.61632000,104616320,1,104616320,1
104.61704600,104617046,1,104617046,1
104.61767100,104617671,1,104617671,1
104.61840300,104618403,1,104618403,1
104.61902800,104619028,1,104619028,1
104.61976100,104619761,1,104619761,1
104.62049600,104620496,1,104620496,1
104.62111900,104621119,1,104621119,1
104.62185300,104621853,1,104621853,1
104.62248200,104622482,1,104622482,1
104.62321400,104623214,1,104623214,1
104.62383900,104623839,1,104623839,1
104.62456500,104624565,1,104624565,1
104.62519200,104625192,1,104625192,1
104.62592100,104625921,1,104625921,1
104.62654500,104626545,1,104626545,1
104.62727600,104627276,1,104627276,1
104.62789900,104627899,1,104627899,1
104.62862700,104628627,1,104628627,1
104.62935600,104629356,1,104629356,1
104.62998900,104629989,1,104629989,1
104.63072100,104630721,1,104630721,1
104.63134400,104631344,1,104631344,1
104.63207000,104632070,1,104632070,1
104.63269800,104632698,1,104632698,1
104.63342800,104633428,1,104633428,1
104.63405300,104634053,1,104634053,1
104.63479000,104634790,1,104634790,1
104.63540900,104635409,1,104635409,1
104.63614300,104636143,1,104636143,1
104.63676100,104636761,1,104636761,1
104.63749000,104637490,1,104637490,1
104.63822300,104638223,1,104638223,1
104.63884900,104638849,1,104638849,1
104.63958300,104639583,1,104639583,1
104.64021000,104640210,1,104640210,1
104.64094000,104640940,1,104640940,1
104.64156600,104641566,1,104641566,1
104.64229800,104642298,1,104642298,1
104.64291800,104642918,1,104642918,1
104.64365300,104643653,1,104643653,1
104.64427700,104644277,1,104644277,1
104.64500700,104645007,1,104645007,1
104.64563200,104645632,1,104645632,1
104.64636100,104646361,1,104646361,1
104.64709900,104647099,1,104647099,1
104.64771600,104647716,1,104647716,1
104.64844600,104648446,1,104648446,1
104.64907100,104649071,1,104649071,1
104.64980000,104649800,1,104649800,1
104.65042400,104650424,1,104650424,1
104.65115600,104651156,1,104651156,1
104.65177600,104651776,1,104651776,1
104.65250500,104652505,1,104652505,1
104.65313500,104653135,1,104653135,1
104.65386300,104653863,1,104653863,1
104.65448900,104654489,1,104654489,1
104.65521600,104655216,1,104655216,1
104.65594100,104655941,1,104655941,1
104.65656700,104656567,1,104656567,1
104.65729500,104657295,1,104657295,1
104.65791900,104657919,1,104657919,1
104.65864800,104658648,1,104658648,1
104.65927300,104659273,1,104659273,1
104.66000100,104660001,1,104660001,1
104.66062700,104660627,1,104660627,1
104.66135400,104661354,1,104661354,1
104.66197800,104661978,1,104661978,1
104.66270400,104662704,1,104662704,1
104.66332900,104663329,1,104663329,1
104.66405600,104664056,1,104664056,1
104.66478900,104664789,1,104664789,1
104.66541300,104665413,1,104665413,1
104.66614400,104666144,1,104666144,1
104.66676800,104666768,1,104666768,1
104.66749600,104667496,1,104667496,1
104.66813000,104668130,1,104668130,1
104.66886000,104668860,1,104668860,1
104.66948600,104669486,1,104669486,1
104.67021900,104670219,1,104670219,1
104.67083700,104670837,1,104670837,1
104.67156200,104671562,1,104671562,1
104.67219500,104672195,1,104672195,1
104.67293100,104672931,1,104672931,1
104.67366000,104673660,1,104673660,1
104.67428500,104674285,1,104674285,1
104.67501400,104675014,1,104675014,1
104.67563800,104675638,1,104675638,1
104.67636700,104676367,1,104676367,1
104.67699100,104676991,1,104676991,1
104.67771800,104677718,1,104677718,1
104.67834200,104678342,1,104678342,1
104.67906700,104679067,1,104679067,1
104.67969500,104679695,1,104679695,1
104.68042700,104680427,1,104680427,1
104.68105200,104681052,1,104681052,1
104.68177800,104681778,1,104681778,1
104.68250700,104682507,1,104682507,1
104.68313100,104683131,1,104683131,1
104.68386100,104683861,1,104683861,1
104.68448500,104684485,1,104684485,1
104.68521100,104685211,1,104685211,1
104.68583600,104685836,1,104685836,1
104.68656200,104686562,1,104686562,1
104.68720000,104687200,1,104687200,1
104.68793300,104687933,1,104687933,1
104.68855800,104688558,1,104688558,1
104.68929000,104689290,1,104689290,1
104.68991600,104689916,1,104689916,1
104.69064700,104690647,1,104690647,1
104.69138100,104691381,1,104691381,1
104.69200100,104692001,1,104692001,1
104.69273100,104692731,1,104692731,1
104.69335300,104693353,1,104693353,1
104.69408000,104694080,1,104694080,1
104.69471000,104694710,1,104694710,1
104.69544100,104695441,1,104695441,1
104.69606500,104696065,1,104696065,1
104.69679100,104696791,1,104696791,1
104.69741700,104697417,1,104697417,1
104.69814800,104698148,1,104698148,1
104.69888100,104698881,1,104698881,1
104.69950100,104699501,1,104699501,1
104.70043000,104700430,1,104700430,1
104.70085300,104700853,1,104700853,1
104.70157900,104701579,1,104701579,1
104.70220500,104702205,1,104702205,1
104.70293700,104702937,1,104702937,1
104.70356000,104703560,1,104703560,1
104.70428800,104704288,1,104704288,1
104.70511400,104705114,1,104705114,1
104.70584900,104705849,1,104705849,1
104.70657800,104706578,1,104706578,1
104.70720600,104707206,1,104707206,1
104.70793900,104707939,1,104707939,1
104.70856200,104708562,1,104708562,1
104.70929200,104709292,1,104709292,1
104.71012500,104710125,1,104710125,1
104.71086500,104710865,1,104710865,1
104.71159200,104711592,1,104711592,1
104.71221700,104712217,1,104712217,1
104.71294900,104712949,1,104712949,1
104.71357400,104713574,1,104713574,1
104.71430000,104714300,1,104714300,1
104.71492600,104714926,1,104714926,1
104.71565800,104715658,1,104715658,1
104.71628200,104716282,1,104716282,1
104.71701000,104717010,1,104717010,1
104.71783700,104717837,1,104717837,1
104.71856700,104718567,1,104718567,1
104.71929500,104719295,1,104719295,1
104.72012200,104720122,1,104720122,1
104.72085100,104720851,1,104720851,1
104.72147600,104721476,1,104721476,1
104.72220500,104722205,1,104722205,1
104.72294000,104722940,1,104722940,1
104.72356500,104723565,1,104723565,1
104.72429500,104724295,1,104724295,1
104.72492000,104724920,1,104724920,1
104.72565100,104725651,1,104725651,1
104.72627600,104726276,1,104726276,1
104.72700600,104727006,1,104727006,1
104.72783500,104727835,1,104727835,1
104.72856500,104728565,1,104728565,1
104.72929400,104729294,1,104729294,1
104.73012100,104730121,1,104730121,1
104.73085000,104730850,1,104730850,1
104.73147700,104731477,1,104731477,1
104.73220500,104732205,1,104732205,1
104.73282900,104732829,1,104732829,1
104.73356000,104733560,1,104733560,1
104.73428900,104734289,1,104734289,1
104.73491300,104734913,1,104734913,1
104.73564600,104735646,1,104735646,1
104.73627700,104736277,1,104736277,1
104.73700500,104737005,1,104737005,1
104.73763400,104737634,1,104737634,1
104.73836500,104738365,1,104738365,1
104.73899500,104738995,1,104738995,1
104.73972900,104739729,1,104739729,1
104.74035300,104740353,1,104740353,1
104.74108200,104741082,1,104741082,1
104.74170700,104741707,1,104741707,1
104.74243700,104742437,1,104742437,1
104.74317100,104743171,1,104743171,1
104.74380300,104743803,1,104743803,1
104.74453500,104744535,1,104744535,1
104.74516200,104745162,1,104745162,1
104.74589100,104745891,1,104745891,1
104.74651500,104746515,1,104746515,1
104.74724500,104747245,1,104747245,1
104.74786900,104747869,1,104747869,1
104.74860200,104748602,1,104748602,1
104.74922700,104749227,1,104749227,1
104.74995400,104749954,1,104749954,1
104.75057900,104750579,1,104750579,1
104.75130600,104751306,1,104751306,1
104.75203700,104752037,1,104752037,1
104.75266400,104752664,1,104752664,1
104.75339700,104753397,1,104753397,1
104.75402200,104754022,1,104754022,1
104.75476200,104754762,1,104754762,1
104.75537500,104755375,1,104755375,1
104.75610100,104756101,1,104756101,1
104.75672800,104756728,1,104756728,1
104.75745800,104757458,1,104757458,1
104.75808000,104758080,1,104758080,1
104.75881100,104758811,1,104758811,1
104.75943500,104759435,1,104759435,1
104.76016100,104760161,1,104760161,1
104.76088800,104760888,1,104760888,1
104.76151500,104761515,1,104761515,1
104.76224600,104762246,1,104762246,1
104.76286800,104762868,1,104762868,1
104.76359900,104763599,1,104763599,1
104.76422400,104764224,1,104764224,1
104.76495200,104764952,1,104764952,1
104.76557700,104765577,1,104765577,1
104.76630600,104766306,1,104766306,1
104.76692800,104766928,1,104766928,1
104.76765700,104767657,1,104767657,1
104.76828300,104768283,1,104768283,1
104.76901200,104769012,1,104769012,1
104.76974200,104769742,1,104769742,1
104.77036900,104770369,1,104770369,1
104.77109900,104771099,1,104771099,1
104.77172300,104771723,1,104771723,1
104.77245200,104772452,1,104772452,1
104.77307600,104773076,1,104773076,1
104.77380600,104773806,1,104773806,1
104.77443000,104774430,1,104774430,1
104.77516700,104775167,1,104775167,1
104.77578400,104775784,1,104775784,1
104.77651000,104776510,1,104776510,1
104.77719100,104777191,1,104777191,1
104.77792900,104777929,1,104777929,1
104.77865900,104778659,1,104778659,1
104.77928400,104779284,1,104779284,1
104.78001400,104780014,1,104780014,1
104.78063900,104780639,1,104780639,1
104.78136500,104781365,1,104781365,1
104.78199000,104781990,1,104781990,1
104.78271800,104782718,1,104782718,1
104.78334100,104783341,1,104783341,1
104.78406800,104784068,1,104784068,1
104.78469400,104784694,1,104784694,1
104.78542900,104785429,1,104785429,1
104.78615700,104786157,1,104786157,1
104.78678200,104786782,1,104786782,1
104.78751200,104787512,1,104787512,1
104.78813400,104788134,1,104788134,1
104.78886500,104788865,1,104788865,1
104.78948900,104789489,1,104789489,1
104.79021600,104790216,1,104790216,1
104.79083900,104790839,1,104790839,1
104.79156300,104791563,1,104791563,1
104.79219600,104792196,1,104792196,1
104.79293000,104792930,1,104792930,1
104.79355400,104793554,1,104793554,1
104.79428300,104794283,1,104794283,1
104.79521600,104795216,1,104795216,1
104.79563800,104795638,1,104795638,1
104.79638500,104796385,1,104796385,1
104.79699600,104796996,1,104796996,1
104.79772400,104797724,1,104797724,1
104.79834800,104798348,1,104798348,1
104.79907800,104799078,1,104799078,1
104.79970700,104799707,1,104799707,1
104.80044000,104800440,1,104800440,1
104.80106500,104801065,1,104801065,1
104.80179500,104801795,1,104801795,1
104.80242100,104802421,1,104802421,1
104.80315500,104803155,1,104803155,1
104.80388500,104803885,1,104803885,1
104.80451200,104804512,1,104804512,1
104.80524100,104805241,1,104805241,1
104.80586400,104805864,1,104805864,1
104.80659100,104806591,1,104806591,1
104.80721900,104807219,1,104807219,1
104.80795000,104807950,1,104807950,1
104.80857500,104808575,1,104808575,1
