timestamp,TimeUS,ACCx,TimeUS,ACCx
136.34435500,136344355,141.5260467529297,136344355,141.5260467529297
136.34439400,136344394,141.5260467529297,136344394,141.5260467529297
136.34509100,136345091,141.5260467529297,136345091,141.5260467529297
136.34511500,136345115,141.5260467529297,136345115,141.5260467529297
136.34584900,136345849,141.5260467529297,136345849,141.5260467529297
136.34587400,136345874,141.5260467529297,136345874,141.5260467529297
136.34660100,136346601,141.5260467529297,136346601,141.5260467529297
136.34662400,136346624,141.5260467529297,136346624,141.5260467529297
136.34734900,136347349,141.5260467529297,136347349,141.5260467529297
136.34737100,136347371,141.5260467529297,136347371,141.5260467529297
136.34814800,136348148,141.5260467529297,136348148,141.5260467529297
136.34817100,136348171,141.5260467529297,136348171,141.5260467529297
136.34885000,136348850,141.5260467529297,136348850,141.5260467529297
136.34887400,136348874,141.5260467529297,136348874,141.5260467529297
136.34960100,136349601,141.5260467529297,136349601,141.5260467529297
136.34962300,136349623,141.5260467529297,136349623,141.5260467529297
136.35034200,136350342,141.5260467529297,136350342,141.5260467529297
136.35036400,136350364,141.5260467529297,136350364,141.5260467529297
136.35109900,136351099,141.5260467529297,136351099,141.5260467529297
136.35112100,136351121,141.5260467529297,136351121,141.5260467529297
136.35184600,136351846,141.5260467529297,136351846,141.5260467529297
136.35186800,136351868,141.5260467529297,136351868,141.5260467529297
136.35259600,136352596,141.5260467529297,136352596,141.5260467529297
136.35262300,136352623,141.5260467529297,136352623,141.5260467529297
136.35335300,136353353,141.5260467529297,136353353,141.5260467529297
136.35337500,136353375,141.5260467529297,136353375,141.5260467529297
136.35410100,136354101,141.5260467529297,136354101,141.5260467529297
136.35412500,136354125,141.5260467529297,136354125,141.5260467529297
136.35485200,136354852,141.5260467529297,136354852,141.5260467529297
136.35487400,136354874,141.5260467529297,136354874,141.5260467529297
136.35566000,136355660,141.5260467529297,136355660,141.5260467529297
136.35568300,136355683,141.5260467529297,136355683,141.5260467529297
136.35635800,136356358,141.5260467529297,136356358,141.5260467529297
136.35638100,136356381,141.5260467529297,136356381,141.5260467529297
136.35710900,136357109,141.5260467529297,136357109,141.5260467529297
136.35713100,136357131,141.5260467529297,136357131,141.5260467529297
136.35786100,136357861,141.5260467529297,136357861,141.5260467529297
136.35788200,136357882,141.5260467529297,136357882,141.5260467529297
136.35863100,136358631,141.5260467529297,136358631,141.5260467529297
