timestamp,TimeUS,Ground_Truth,TimeUS,Ground_Truth
153.28763200,153287632,6,153287632,6
153.28813100,153288131,6,153288131,6
153.28863100,153288631,6,153288631,6
153.28913000,153289130,6,153289130,6
153.28963100,153289631,6,153289631,6
153.29013300,153290133,6,153290133,6
153.29063200,153290632,6,153290632,6
153.29113100,153291131,6,153291131,6
153.29163000,153291630,6,153291630,6
153.29213100,153292131,6,153292131,6
153.29263500,153292635,6,153292635,6
153.29313300,153293133,6,153293133,6
153.29363100,153293631,6,153293631,6
153.29413000,153294130,6,153294130,6
153.29463000,153294630,6,153294630,6
153.29513300,153295133,6,153295133,6
153.29563200,153295632,6,153295632,6
153.29613100,153296131,6,153296131,6
153.29663100,153296631,6,153296631,6
153.29713000,153297130,6,153297130,6
153.29763300,153297633,6,153297633,6
153.29813200,153298132,6,153298132,6
153.29863000,153298630,6,153298630,6
153.29913200,153299132,6,153299132,6
153.29963100,153299631,6,153299631,6
153.30013200,153300132,6,153300132,6
153.30063200,153300632,6,153300632,6
153.30113100,153301131,6,153301131,6
153.30163200,153301632,6,153301632,6
153.30213100,153302131,6,153302131,6
153.30263300,153302633,6,153302633,6
153.30313100,153303131,6,153303131,6
153.30363100,153303631,6,153303631,6
153.30413100,153304131,6,153304131,6
153.30463100,153304631,6,153304631,6
153.30513400,153305134,6,153305134,6
153.30563200,153305632,6,153305632,6
153.30613100,153306131,6,153306131,6
153.30663800,153306638,6,153306638,6
153.30713000,153307130,6,153307130,6
153.30763500,153307635,6,153307635,6
153.30813300,153308133,6,153308133,6
153.30863300,153308633,6,153308633,6
153.30913100,153309131,6,153309131,6
153.30963000,153309630,6,153309630,6
153.31013300,153310133,6,153310133,6
153.31063200,153310632,6,153310632,6
153.31113000,153311130,6,153311130,6
153.31163100,153311631,6,153311631,6
153.31213000,153312130,6,153312130,6
153.31263300,153312633,6,153312633,6
153.31313300,153313133,6,153313133,6
153.31363000,153313630,6,153313630,6
153.31413200,153314132,6,153314132,6
153.31463000,153314630,6,153314630,6
153.31513100,153315131,6,153315131,6
153.31563100,153315631,6,153315631,6
153.31613000,153316130,6,153316130,6
153.31663000,153316630,6,153316630,6
153.31713100,153317131,6,153317131,6
153.31763300,153317633,6,153317633,6
153.31813500,153318135,6,153318135,6
153.31863000,153318630,6,153318630,6
153.31913200,153319132,6,153319132,6
153.31963000,153319630,6,153319630,6
153.32013200,153320132,6,153320132,6
153.32063100,153320631,6,153320631,6
153.32113100,153321131,6,153321131,6
153.32163200,153321632,6,153321632,6
153.32213100,153322131,6,153322131,6
153.32263200,153322632,6,153322632,6
153.32313200,153323132,6,153323132,6
153.32363000,153323630,6,153323630,6
153.32413300,153324133,6,153324133,6
153.32463100,153324631,6,153324631,6
153.32514000,153325140,6,153325140,6
153.32563100,153325631,6,153325631,6
153.32613000,153326130,6,153326130,6
153.32663200,153326632,6,153326632,6
153.32713100,153327131,6,153327131,6
153.32763300,153327633,6,153327633,6
153.32813200,153328132,6,153328132,6
153.32863000,153328630,6,153328630,6
153.32913000,153329130,6,153329130,6
153.32963100,153329631,6,153329631,6
153.33013300,153330133,6,153330133,6
153.33063300,153330633,6,153330633,6
153.33113000,153331130,6,153331130,6
153.33163500,153331635,6,153331635,6
153.33213000,153332130,6,153332130,6
153.33263700,153332637,6,153332637,6
153.33313300,153333133,6,153333133,6
153.33363700,153333637,6,153333637,6
153.33413100,153334131,6,153334131,6
153.33464000,153334640,6,153334640,6
153.33513400,153335134,6,153335134,6
153.33563200,153335632,6,153335632,6
153.33613100,153336131,6,153336131,6
153.33665900,153336659,6,153336659,6
153.33715900,153337159,6,153337159,6
153.33766200,153337662,6,153337662,6
153.33815900,153338159,6,153338159,6
153.33865900,153338659,6,153338659,6
153.33916100,153339161,6,153339161,6
153.33966000,153339660,6,153339660,6
153.34015900,153340159,6,153340159,6
153.34069000,153340690,6,153340690,6
153.34116000,153341160,6,153341160,6
153.34166700,153341667,6,153341667,6
153.34215800,153342158,6,153342158,6
153.34267100,153342671,6,153342671,6
153.34316100,153343161,6,153343161,6
153.34365800,153343658,6,153343658,6
153.34415900,153344159,6,153344159,6
153.34465900,153344659,6,153344659,6
153.34516200,153345162,6,153345162,6
153.34566000,153345660,6,153345660,6
153.34615900,153346159,6,153346159,6
153.34666000,153346660,6,153346660,6
153.34715800,153347158,6,153347158,6
