timestamp,TimeUS,ACCx,TimeUS,ACCx,ACCy,ACCz
88.07106300,88071063,-0.6893094778060913,88071063,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.07157000,88071570,-0.6893094778060913,88071570,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.07206700,88072067,-0.7658994197845459,88072067,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.07256400,88072564,-0.6893094778060913,88072564,-0.6893094778060913,0.30635976791381836,-9.956692695617676
88.07306300,88073063,-0.6893094778060913,88073063,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.07356300,88073563,-0.6127195358276367,88073563,-0.6127195358276367,0.15317988395690918,-10.033282279968262
88.07407000,88074070,-0.6127195358276367,88074070,-0.6127195358276367,0.22976982593536377,-9.956692695617676
88.07457200,88074572,-0.6893094778060913,88074572,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.07506500,88075065,-0.6127195358276367,88075065,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.07556300,88075563,-0.7658994197845459,88075563,-0.7658994197845459,0.22976982593536377,-9.956692695617676
88.07606600,88076066,-0.6893094778060913,88076066,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.07657000,88076570,-0.6127195358276367,88076570,-0.6127195358276367,0.07658994197845459,-9.956692695617676
88.07710200,88077102,-0.7658994197845459,88077102,-0.7658994197845459,0.15317988395690918,-9.956692695617676
88.07756300,88077563,-0.6127195358276367,88077563,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.07806200,88078062,-0.6893094778060913,88078062,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.07857100,88078571,-0.6893094778060913,88078571,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.07907200,88079072,-0.6893094778060913,88079072,-0.6893094778060913,0.07658994197845459,-10.109872817993164
88.07956700,88079567,-0.6893094778060913,88079567,-0.6893094778060913,0.07658994197845459,-9.880102157592773
88.08006600,88080066,-0.6893094778060913,88080066,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.08007700,88080077,-0.5361295938491821,88080077,-0.5361295938491821,0.07658994197845459,-9.880102157592773
88.08056200,88080562,-0.7658994197845459,88080562,-0.7658994197845459,0.15317988395690918,-10.033282279968262
88.08106100,88081061,-0.6893094778060913,88081061,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.08157000,88081570,-0.6127195358276367,88081570,-0.6127195358276367,0.30635976791381836,-9.880102157592773
88.08206800,88082068,-0.8424893617630005,88082068,-0.8424893617630005,0.22976982593536377,-9.956692695617676
88.08256300,88082563,-0.7658994197845459,88082563,-0.7658994197845459,0.15317988395690918,-9.956692695617676
88.08306400,88083064,-0.6127195358276367,88083064,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.08356300,88083563,-0.6893094778060913,88083563,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.08407600,88084076,-0.7658994197845459,88084076,-0.7658994197845459,0.07658994197845459,-10.033282279968262
88.08456700,88084567,-0.6893094778060913,88084567,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.08506200,88085062,-0.6893094778060913,88085062,-0.6893094778060913,0.07658994197845459,-9.880102157592773
88.08556500,88085565,-0.6127195358276367,88085565,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.08606200,88086062,-0.6893094778060913,88086062,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.08657900,88086579,-0.7658994197845459,88086579,-0.7658994197845459,0.22976982593536377,-9.956692695617676
88.08706900,88087069,-0.6893094778060913,88087069,-0.6893094778060913,0.22976982593536377,-9.880102157592773
88.08756100,88087561,-0.6127195358276367,88087561,-0.6127195358276367,0.07658994197845459,-9.880102157592773
88.08806200,88088062,-0.6893094778060913,88088062,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.08857600,88088576,-0.7658994197845459,88088576,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.08907000,88089070,-0.6893094778060913,88089070,-0.6893094778060913,0.22976982593536377,-9.880102157592773
88.08956800,88089568,-0.6893094778060913,88089568,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.09006200,88090062,-0.6893094778060913,88090062,-0.6893094778060913,0.07658994197845459,-10.033282279968262
88.09056200,88090562,-0.6893094778060913,88090562,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.09106300,88091063,-0.7658994197845459,88091063,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.09157000,88091570,-0.6893094778060913,88091570,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.09207600,88092076,-0.6893094778060913,88092076,-0.6893094778060913,0.22976982593536377,-10.033282279968262
88.09256100,88092561,-0.6127195358276367,88092561,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.09306200,88093062,-0.6893094778060913,88093062,-0.6893094778060913,0.07658994197845459,-9.726922988891602
88.09356100,88093561,-0.7658994197845459,88093561,-0.7658994197845459,0.22976982593536377,-9.956692695617676
88.09407000,88094070,-0.6893094778060913,88094070,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.09458300,88094583,-0.5361295938491821,88094583,-0.5361295938491821,0.15317988395690918,-9.880102157592773
88.09506500,88095065,-0.6127195358276367,88095065,-0.6127195358276367,0.15317988395690918,-9.956692695617676
88.09556300,88095563,-0.6893094778060913,88095563,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.09606400,88096064,-0.7658994197845459,88096064,-0.7658994197845459,0.22976982593536377,-9.880102157592773
88.09657500,88096575,-0.6893094778060913,88096575,-0.6893094778060913,0.15317988395690918,-10.033282279968262
88.09706700,88097067,-0.6893094778060913,88097067,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.09756500,88097565,-0.7658994197845459,88097565,-0.7658994197845459,0.22976982593536377,-9.956692695617676
88.09806400,88098064,-0.7658994197845459,88098064,-0.7658994197845459,0.07658994197845459,-9.803512573242188
88.09857600,88098576,-0.6127195358276367,88098576,-0.6127195358276367,0.22976982593536377,-9.956692695617676
88.09907000,88099070,-0.6893094778060913,88099070,-0.6893094778060913,-0.07658994197845459,-9.880102157592773
88.09961600,88099616,-0.6127195358276367,88099616,-0.6127195358276367,0.07658994197845459,-9.956692695617676
88.09962700,88099627,-0.6893094778060913,88099627,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.10006100,88100061,-0.6893094778060913,88100061,-0.6893094778060913,0.0,-9.726922988891602
88.10056500,88100565,-0.7658994197845459,88100565,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.10106600,88101066,-0.7658994197845459,88101066,-0.7658994197845459,0.22976982593536377,-9.956692695617676
88.10157100,88101571,-0.7658994197845459,88101571,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.10206800,88102068,-0.6127195358276367,88102068,-0.6127195358276367,0.15317988395690918,-9.956692695617676
88.10256400,88102564,-0.7658994197845459,88102564,-0.7658994197845459,0.22976982593536377,-9.726922988891602
88.10306400,88103064,-0.6893094778060913,88103064,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.10356300,88103563,-0.6893094778060913,88103563,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.10407200,88104072,-0.7658994197845459,88104072,-0.7658994197845459,0.15317988395690918,-9.956692695617676
88.10457100,88104571,-0.6893094778060913,88104571,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.10506400,88105064,-0.6127195358276367,88105064,-0.6127195358276367,0.15317988395690918,-9.956692695617676
88.10556700,88105567,-0.6893094778060913,88105567,-0.6893094778060913,0.22976982593536377,-9.803512573242188
88.10606600,88106066,-0.7658994197845459,88106066,-0.7658994197845459,0.15317988395690918,-9.956692695617676
88.10657700,88106577,-0.6893094778060913,88106577,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.10706800,88107068,-0.8424893617630005,88107068,-0.8424893617630005,0.22976982593536377,-9.803512573242188
88.10756500,88107565,-0.6893094778060913,88107565,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.10806400,88108064,-0.6893094778060913,88108064,-0.6893094778060913,0.15317988395690918,-9.956692695617676
