timestamp,TimeUS,GYROx,TimeUS,GYROx,GYROy,GYROz
88.18902200,88189022,-0.006716066040098667,88189022,-0.006716066040098667,-0.011926679871976376,0.0046751415356993675
88.18955800,88189558,-0.00032428442500531673,88189558,-0.00032428442500531673,-0.016187867149710655,0.010001626797020435
88.19001800,88190018,-0.0024548782967031,88190018,-0.0024548782967031,-0.0034043043851852417,0.007871032692492008
88.19051800,88190518,0.006067497190088034,88190518,0.006067497190088034,-0.00873078964650631,0.007871032692492008
88.19101900,88191019,0.01139398105442524,88191019,0.01139398105442524,-0.00020841415971517563,0.0014792508445680141
88.19152200,88191522,0.02098165452480316,88191522,0.02098165452480316,-0.006600195541977882,-0.004912530537694693
88.19202100,88192021,0.013524575158953667,88192021,0.013524575158953667,0.0019221799448132515,-0.017696093767881393
88.19251700,88192517,-0.00032428442500531673,88192517,-0.00032428442500531673,0.013640445657074451,-0.0123696094378829
88.19301800,88193018,0.001806309330277145,88193018,0.001806309330277145,0.013640445657074451,-0.00917371828109026
88.19351700,88193517,-0.005650768987834454,88193517,-0.005650768987834454,0.018966931849718094,0.007871032692492008
88.19402100,88194021,-0.008846660144627094,88194021,-0.008846660144627094,0.01044455636292696,0.011066922917962074
88.19452000,88194520,-0.007781362626701593,88194520,-0.007781362626701593,0.015771038830280304,0.012132219970226288
88.19501800,88195018,-0.00032428442500531673,88195018,-0.00032428442500531673,-0.005534898489713669,-0.00704312464222312
88.19551800,88195518,0.0103286849334836,88195518,0.0103286849334836,-0.02684083580970764,-0.017696093767881393
88.19601700,88196017,0.0028716064989566803,88196017,0.0028716064989566803,-0.031102024018764496,-0.017696093767881393
88.19652000,88196520,0.007132794242352247,88196520,0.007132794242352247,-0.02044905535876751,-0.00704312464222312
88.19702000,88197020,0.003936903551220894,88197020,0.003936903551220894,-0.002339007332921028,-0.01982668787240982
88.19751800,88197518,0.009263387881219387,88197518,0.009263387881219387,0.0019221799448132515,-0.0123696094378829
88.19801700,88198017,0.006067497190088034,88198017,0.006067497190088034,0.002987476997077465,-0.008108421228826046
88.19851700,88198517,0.001806309330277145,88198517,0.001806309330277145,-0.004469601437449455,0.012132219970226288
88.19902100,88199021,-0.005650768987834454,88199021,-0.005650768987834454,-0.005534898489713669,0.011066922917962074
88.19952100,88199521,0.000741012510843575,88199521,0.000741012510843575,-0.007665492128580809,0.0046751415356993675
88.20001800,88200018,0.008198090828955173,88200018,0.008198090828955173,-0.002339007332921028,0.012132219970226288
88.20051700,88200517,0.022046951577067375,88200517,0.022046951577067375,-0.0034043043851852417,0.014262814074754715
88.20101700,88201017,0.02311224862933159,88201017,0.02311224862933159,-0.002339007332921028,0.012132219970226288
88.20152300,88201523,0.022046951577067375,88201523,0.022046951577067375,0.0019221799448132515,-0.00917371828109026
